"TOA5","15213","CR1000","15213","CR1000.Std.16","CPU:Promice2015e.CR1","65241","TableMem"
"TIMESTAMP","RECORD","MinutesInYear","AirPressure_Avg","Temperature_Avg","Temperature2_Avg","RelativeHumidity_Avg","WindSpeed","WindDirection","WindDirection_SD","ShortwaveRadiationIn_Avg","ShortwaveRadiationOut_Avg","LongwaveRadiationIn_Avg","LongwaveRadiationOut_Avg","TemperatureRadSensor_Avg","SnowHeight","SnowHeightQuality","SurfaceHeight","SurfaceHeightQuality","IceHeight_Avg","TemperatureIce1m_Avg","TemperatureIce2m_Avg","TemperatureIce3m_Avg","TemperatureIce4m_Avg","TemperatureIce5m_Avg","TemperatureIce6m_Avg","TemperatureIce7m_Avg","TemperatureIce10m_Avg","TiltX_Avg","TiltY_Avg","TimeGPS","Latitude","Longitude","Altitude","Giodal","GeoUnit","Quality","NumberSatellites","HDOP","TemperatureLogger_Avg","FanCurrent_Avg","VoltageBatteriesIni","VoltageBatteries"
"2019-06-02 23:20:00",161806,221710,729.5298,-19.95229,-20.87265,79.65807,2.027,253.5,0,236.8763,191.8201,-100.0715,-26.08829,-15.32663,2.684,199,0.699,174,-999,-23.76285,-28.39334,-30.86693,-31.58437,-31.49872,-31.2016,-30.7634,-30.0719,0.499,0.137,"GT225906.00","NH7537.51900","WH03558.40826","2662.1","41.6","M","1","12","0.67",-13.9285,123.7,14.36914,14.29685
"2019-06-02 23:30:00",161807,221720,729.3934,-20.2038,-21.09399,79.65828,2.02,254.8,0.014,226.9374,185.8568,-98.4783,-26.08829,-15.70468,2.687,199,0.7,170,-999,-23.77829,-28.39334,-30.86693,-31.58437,-31.49872,-31.2016,-30.7634,-30.0719,0.529,0.143,"GT225906.00","NH7537.51900","WH03558.40826","2662.1","41.6","M","1","12","0.67",-14.24706,123.3,14.36366,14.28021
"2019-06-02 23:40:00",161808,221730,729.4619,-20.68753,-21.55037,79.59006,2.331,255.3,0,217.9955,179.896,-95.8902,-24.29617,-16.39905,2.689,201,0.699,186,-999,-23.77814,-28.3932,-30.86678,-31.5842,-31.49855,-31.22253,-30.76323,-30.07173,0.499,0.126,"GT225906.00","NH7537.51900","WH03558.40826","2662.1","41.6","M","1","12","0.67",-14.59272,123.1,14.35255,14.29136
"2019-06-02 23:50:00",161809,221740,729.1887,-20.89882,-21.90785,80.61485,2.425,254.1,0,209.7215,174.6022,-94.29876,-23.1017,-16.86378,2.689,200,0.701,170,-999,-23.7778,-28.39287,-30.86647,-31.58388,-31.49825,-31.22223,-30.76294,-30.07143,0.526,0.147,"GT225906.00","NH7537.51900","WH03558.40826","2662.1","41.6","M","1","12","0.67",-14.99261,122.9,14.347,14.26356
"2019-06-03 00:00:00",161810,221750,729.6044,-21.11188,-22.10332,81.06252,2.387,258.1,0,200.7872,168.648,-92.61017,-22.40569,-17.32718,2.69,200,0.7,174,-999,-23.77693,-28.39206,-30.86568,-31.58311,-31.49748,-31.22147,-30.76215,-30.07063,0.502,0.154,"GT235906.00","NH7537.51954","WH03558.40652","2668.0","41.6","M","1","9","0.91",-15.36991,121.9,14.34144,14.24218
"2019-06-03 00:10:00",161811,221760,729.4825,-21.1136,-22.23775,82.47252,2.369,264.6,0.014,192.5092,162.3571,-92.01584,-21.70936,-17.6226,2.691,200,0.7,179,-999,-23.77629,-28.39143,-30.86513,-31.58257,-31.49689,-31.22087,-30.7616,-30.07005,0.482,0.14,"GT235906.00","NH7537.51954","WH03558.40652","2668.0","41.6","M","1","9","0.91",-15.77431,122.5,14.32123,14.25503
"2019-06-03 00:20:00",161812,221770,729.9749,-21.40883,-22.50695,82.20809,2.217,249.6,0,185.2238,157.7218,-91.91869,-21.70994,-17.7515,2.691,204,0.701,174,-999,-23.77577,-28.39099,-30.86467,-31.58211,-31.49646,-31.2204,-30.76111,-30.06958,0.554,0.147,"GT235906.00","NH7537.51954","WH03558.40652","2668.0","41.6","M","1","9","0.91",-16.10642,122.7,14.31758,14.25081
"2019-06-03 00:30:00",161813,221780,729.4347,-21.59747,-22.72235,82.55392,2.18,252.3,0,178.9381,152.7601,-90.82749,-22.30851,-18.08751,2.693,200,0.702,170,-999,-23.7749,-28.39015,-30.88461,-31.5813,-31.49567,-31.21964,-30.76031,-30.06882,0.564,0.133,"GT235906.00","NH7537.51954","WH03558.40652","2668.0","41.6","M","1","9","0.91",-16.2849,123.1,14.31257,14.24587
"2019-06-03 00:40:00",161814,221790,728.8899,-22.18614,-23.1792,81.39333,2.22,249.3,0,171.6532,147.1313,-89.63544,-21.7117,-18.44449,2.697,201,0.703,170,-999,-23.77426,-28.38954,-30.88405,-31.58072,-31.4951,-31.21904,-30.75974,-30.06821,0.489,0.144,"GT235906.00","NH7537.51954","WH03558.40652","2668.0","41.6","M","1","9","0.91",-16.51761,123.5,14.30726,14.22379
"2019-06-03 00:50:00",161815,221800,729.7792,-22.25085,-23.38168,82.69237,2.092,246.9,0.014,166.3571,143.1599,-88.64281,-21.91171,-18.71896,2.697,206,0.703,170,-999,-23.77357,-28.38893,-30.88342,-31.58012,-31.49445,-31.21841,-30.75914,-30.06755,0.516,0.137,"GT235906.00","NH7537.51954","WH03558.40652","2668.0","41.6","M","1","9","0.91",-16.72546,123.3,14.30177,14.21831
"2019-06-03 01:00:00",161816,221810,729.5744,-22.12509,-23.38873,83.92267,1.952,252.8,0,162.0529,140.8436,-88.04767,-22.31072,-18.92892,2.698,200,0.704,170,-999,-23.77304,-28.38843,-30.86218,-31.57964,-31.49399,-31.21796,-30.75864,-30.06708,0.502,0.15,"GT005907.00","NH7537.51924","WH03558.41172","2662.7","41.6","M","1","9","0.91",-16.90846,121.5,14.29067,14.19051
"2019-06-03 01:10:00",161817,221820,728.9595,-22.71193,-23.79146,82.93179,2.046,250.4,0,157.4161,138.5262,-87.15353,-22.11209,-19.24385,2.701,201,0.705,174,-999,-23.77255,-28.40659,-30.88251,-31.57921,-31.49355,-31.21751,-30.75821,-30.06664,0.516,0.147,"GT005907.00","NH7537.51924","WH03558.41172","2662.7","41.6","M","1","9","0.91",-17.09146,122.5,14.26843,14.19608
"2019-06-03 01:20:00",161818,221830,729.2328,-22.87958,-24.05988,83.92276,2.258,258.2,0.014,154.7659,134.8817,-85.06296,-20.71791,-19.85423,2.702,211,0.704,170,-999,-23.77229,-28.3877,-30.88226,-31.57896,-31.49333,-31.2173,-30.75795,-30.06639,0.519,0.154,"GT005907.00","NH7537.51924","WH03558.41172","2662.7","41.6","M","1","9","0.91",-17.35353,121.5,14.26287,14.19609
"2019-06-03 01:30:00",161819,221840,729.7112,-23.28346,-24.45576,83.30769,2.385,257.9,0,151.7838,132.2309,-83.27073,-18.52674,-20.50826,2.701,211,0.704,170,-999,-23.77216,-28.40622,-30.88213,-31.57883,-31.49319,-31.21716,-30.75781,-30.06628,0.656,0.137,"GT005907.00","NH7537.51924","WH03558.41172","2662.7","41.6","M","1","9","0.91",-17.72404,121.9,14.2573,14.19052
"2019-06-03 01:40:00",161820,221850,729.9163,-23.3273,-24.59062,84.53783,2.37,257.6,0,151.123,131.2384,-82.67379,-17.53083,-20.80383,2.701,206,0.704,170,-999,-23.77197,-28.40605,-30.88202,-31.57869,-31.49306,-31.21703,-30.75766,-30.06612,0.56,0.154,"GT005907.00","NH7537.51924","WH03558.41172","2662.7","41.6","M","1","9","0.91",-18.07197,121.7,14.2573,14.19052
"2019-06-03 01:50:00",161821,221860,729.3012,-22.91183,-24.45686,85.76797,2.551,264.3,0,152.7815,127.2627,-81.28006,-16.3357,-21.08017,2.699,206,0.703,174,-999,-23.77184,-28.40588,-30.88185,-31.60002,-31.49289,-31.21686,-30.75752,-30.06595,0.54,0.137,"GT005907.00","NH7537.51924","WH03558.41172","2662.7","41.6","M","1","9","0.91",-18.44926,121.1,14.25174,14.16826
"2019-06-03 02:00:00",161822,221870,729.5746,-22.74597,-24.32374,86.21218,2.765,273.3,0,155.7693,121.9641,-80.48499,-15.14074,-21.29358,2.696,212,0.702,178,-999,-23.77136,-28.4055,-30.88147,-31.59964,-31.49254,-31.21648,-30.75714,-30.06557,0.526,0.133,"GT015907.00","NH7537.52000","WH03558.41130","2658.7","41.6","M","1","11","0.77",-18.80397,121.3,14.24061,14.13487
"2019-06-03 02:10:00",161823,221880,729.7185,-23.06239,-24.46579,85.70444,2.967,266,0,160.0846,117.6605,-79.69051,-14.74274,-21.50351,2.698,217,0.704,170,-999,-23.77081,-28.40494,-30.88094,-31.59912,-31.5134,-31.21596,-30.7773,-30.06505,0.557,0.137,"GT015907.00","NH7537.52000","WH03558.41130","2658.7","41.6","M","1","11","0.77",-19.16093,121.9,14.2243,14.15744
"2019-06-03 02:20:00",161824,221890,729.1805,-23.48366,-24.80178,84.41162,2.586,266,0,160.4213,115.3442,-78.89629,-14.14555,-21.83939,2.7,216,0.703,174,-999,-23.77016,-28.40439,-30.88039,-31.59856,-31.51282,-31.21539,-30.7767,-30.06447,0.523,0.161,"GT015907.00","NH7537.52000","WH03558.41130","2658.7","41.6","M","1","11","0.77",-19.41171,121.7,14.22548,14.14199
"2019-06-03 02:30:00",161825,221900,729.3896,-23.69333,-25.07042,84.51682,2.334,267.3,0,49.71848,116.0098,-76.90649,-12.75134,-22.46902,2.701,221,0.705,170,-999,-23.76955,-28.40376,-30.87978,-31.59798,-31.51225,-31.21484,-30.77615,-30.06392,0.502,0.109,"GT015907.00","NH7537.52000","WH03558.41130","2658.7","41.6","M","1","11","0.77",-19.606,121.5,14.22042,14.15371
"2019-06-03 02:40:00",161826,221910,729.2629,-23.86301,-25.26424,84.3524,2.474,272.7,0,43.08944,116.673,-75.41338,-11.35684,-22.84676,2.701,221,0.705,170,-999,-23.76926,-28.40349,-30.87956,-31.59773,-31.51198,-31.23567,-30.77588,-30.06364,0.564,0.164,"GT015907.00","NH7537.52000","WH03558.41130","2658.7","41.6","M","1","11","0.77",-19.83193,121.9,14.22154,14.14918
"2019-06-03 02:50:00",161827,221920,729.8193,-23.86496,-25.39235,84.63207,2.351,265.2,0,45.40959,118.993,-74.11863,-10.36067,-23.26831,2.702,212,0.705,170,-999,-23.76917,-28.40344,-30.87946,-31.59766,-31.5119,-31.23561,-30.77582,-30.06357,0.54,0.126,"GT015907.00","NH7537.52000","WH03558.41130","2658.7","41.6","M","1","11","0.77",-20.02848,121.7,14.21696,14.1503
"2019-06-03 03:00:00",161828,221930,729.4119,-24.30528,-25.67045,83.74514,2.539,263.1,0,51.37612,119.9881,-73.82008,-10.06185,-23.46101,2.704,221,0.705,170,-999,-23.7691,-28.40332,-30.87939,-31.59756,-31.51184,-31.2144,-30.77571,-30.06348,0.509,0.161,"GT025906.00","NH7537.51759","WH03558.41332","2654.6","41.6","M","1","10","0.84",-20.17081,121.7,14.21173,14.11165
"2019-06-03 03:10:00",161829,221940,729.5497,-24.74551,-26.04667,82.44695,2.19,264,0,79.5505,121.646,-73.42195,-10.16152,-23.67085,2.707,213,0.705,170,-999,-23.769,-28.40327,-30.87929,-31.59749,-31.51176,-31.21436,-30.77565,-30.0634,0.543,0.144,"GT025906.00","NH7537.51759","WH03558.41332","2654.6","41.6","M","1","10","0.84",-20.28378,121.7,14.20085,14.11735
"2019-06-03 03:20:00",161830,221950,729.6187,-24.33025,-25.94423,84.08804,2.418,263.9,0,68.94399,124.961,-73.12343,-9.563828,-23.73576,2.704,217,0.705,174,-999,-23.78439,-28.40318,-30.87924,-31.59741,-31.51169,-31.21425,-30.77557,-30.06331,0.543,0.126,"GT025906.00","NH7537.51759","WH03558.41332","2654.6","41.6","M","1","10","0.84",-20.45548,121.7,14.20091,14.13411
"2019-06-03 03:30:00",161831,221960,729.6188,-24.29031,-25.8759,84.29323,2.807,264.1,0,50.71368,128.2758,-72.32662,-8.766864,-23.86166,2.706,209,0.705,170,-999,-23.78433,-28.40315,-30.87918,-31.59738,-31.51163,-31.21419,-30.77554,-30.06328,0.554,0.126,"GT025906.00","NH7537.51759","WH03558.41332","2654.6","41.6","M","1","10","0.84",-20.65656,121.1,14.20093,14.13413
"2019-06-03 03:40:00",161832,221970,729.6873,-24.43709,-25.87591,83.81472,2.459,260.5,0,212.1358,132.2534,-72.82487,-10.36086,-23.56789,2.704,222,0.705,170,-999,-23.78432,-28.40311,-30.87915,-31.59735,-31.5116,-31.23529,-30.7755,-30.08328,0.554,0.171,"GT025906.00","NH7537.51759","WH03558.41332","2654.6","41.6","M","1","10","0.84",-20.71304,122.3,14.2065,14.12857
"2019-06-03 03:50:00",161833,221980,729.824,-24.60484,-26.04683,83.06271,2.499,256.1,0,222.0828,143.1937,-74.02092,-12.6523,-23.15002,2.707,213,0.705,174,-999,-23.78416,-28.38435,-30.87901,-31.59721,-31.51146,-31.23517,-30.77539,-30.08315,0.557,0.191,"GT025906.00","NH7537.51759","WH03558.41332","2654.6","41.6","M","1","10","0.84",-20.77177,121.7,14.20651,14.12857
"2019-06-03 04:00:00",161834,221990,729.8923,-24.47702,-25.94428,83.60963,2.811,250.6,0.02,228.3814,152.8067,-75.11717,-13.34974,-22.91913,2.703,226,0.705,174,-999,-23.76859,-28.40288,-30.87894,-31.59714,-31.51141,-31.21397,-30.77527,-30.06303,0.492,0.133,"GT035906.00","NH7537.51863","WH03558.41574","2656.6","41.6","M","1","10","0.79",-20.77177,120.7,14.20094,14.10631
"2019-06-03 04:10:00",161835,222000,729.6188,-24.54193,-25.94428,83.54127,2.726,260.2,0.014,204.5205,141.8716,-75.41707,-14.34618,-22.81418,2.704,221,0.705,170,-999,-23.78381,-28.40265,-30.87871,-31.59692,-31.5112,-31.23485,-30.77505,-30.08286,0.547,0.164,"GT035906.00","NH7537.51863","WH03558.41574","2656.6","41.6","M","1","10","0.79",-20.77177,121.3,14.19537,14.11187
"2019-06-03 04:20:00",161836,222010,729.4138,-24.60484,-26.04683,82.72089,2.738,256.2,0,239.9936,166.4044,-76.31508,-14.84458,-22.60609,2.706,221,0.705,170,-999,-23.76801,-28.40231,-30.87842,-31.59659,-31.51086,-31.23453,-30.77472,-30.08252,0.588,0.154,"GT035906.00","NH7537.51863","WH03558.41574","2656.6","41.6","M","1","10","0.79",-20.82826,120.7,14.20094,14.13414
"2019-06-03 04:30:00",161837,222020,729.4821,-24.43507,-25.84173,83.06271,2.797,257.3,0,245.6264,170.3805,-77.61086,-15.44247,-22.28932,2.704,227,0.705,170,-999,-23.78333,-28.40218,-30.87825,-31.59648,-31.51073,-31.23441,-30.77461,-30.08238,0.588,0.12,"GT035906.00","NH7537.51863","WH03558.41574","2656.6","41.6","M","1","10","0.79",-20.7424,120.4,14.20651,14.13414
"2019-06-03 04:40:00",161838,222030,729.277,-24.26735,-25.67082,82.92599,2.782,257.4,0,247.9548,171.712,-79.00671,-16.63824,-21.95337,2.703,221,0.705,179,-999,-23.78307,-28.40196,-30.87804,-31.59627,-31.51051,-31.23419,-30.7744,-30.06213,0.585,0.109,"GT035906.00","NH7537.51863","WH03558.41574","2656.6","41.6","M","1","10","0.79",-20.68592,120.6,14.21207,14.12857
"2019-06-03 04:50:00",161839,222040,729.5505,-24.26933,-25.63664,82.72089,2.853,264,0.014,241.3269,168.067,-79.30721,-16.73821,-21.93417,2.706,211,0.705,170,-999,-23.78268,-28.4016,-30.8777,-31.59589,-31.51016,-31.23381,-30.77405,-30.06177,0.571,0.082,"GT035906.00","NH7537.51863","WH03558.41574","2656.6","41.6","M","1","10","0.79",-20.68592,120.4,14.21764,14.15084
"2019-06-03 05:00:00",161840,222050,729.824,-24.26933,-25.67082,82.37907,2.562,256.4,0.02,264.5292,183.6456,-80.50282,-17.53527,-21.57716,2.704,217,0.705,170,-999,-23.78268,-28.4016,-30.8777,-31.59589,-31.51016,-31.21272,-30.77402,-30.06177,0.537,0.15,"GT045906.00","NH7537.51973","WH03558.41890","2658.6","41.6","M","1","10","0.84",-20.68592,121,14.22321,14.12857
"2019-06-03 05:10:00",161841,222060,729.7556,-24.30928,-25.60929,81.76379,2.692,258.5,0,269.8346,188.2876,-81.49949,-17.73461,-21.4686,2.705,211,0.705,170,-999,-23.78261,-28.40154,-30.87759,-31.59583,-31.51009,-31.23376,-30.77396,-30.06172,0.595,0.12,"GT045906.00","NH7537.51973","WH03558.41890","2658.6","41.6","M","1","10","0.84",-20.45548,121.4,14.23991,14.17311
"2019-06-03 05:20:00",161842,222070,729.4821,-24.2234,-25.52826,81.90053,2.69,257.4,0,280.1086,195.5787,-81.69873,-18.3324,-21.2796,2.701,227,0.705,170,-999,-23.78261,-28.40154,-30.87759,-31.59583,-31.5101,-31.23376,-30.77396,-30.06172,0.598,0.126,"GT045906.00","NH7537.51973","WH03558.41890","2658.6","41.6","M","1","10","0.84",-20.34026,121.8,14.27331,14.20094
"2019-06-03 05:30:00",161843,222080,729.2087,-23.9698,-25.259,82.03725,2.673,267,0,293.0278,205.1858,-82.89295,-19.12914,-21.04858,2.7,217,0.704,170,-999,-23.76746,-28.40181,-30.87793,-31.5961,-31.51038,-31.23402,-30.77423,-30.062,0.492,0.167,"GT045906.00","NH7537.51973","WH03558.41890","2658.6","41.6","M","1","10","0.84",-20.22729,122.3,14.31228,14.22878
"2019-06-03 05:40:00",161844,222090,729.3454,-23.76207,-24.94356,81.52452,2.997,276.7,0.014,302.6367,213.1384,-83.88769,-18.92953,-20.88055,2.702,206,0.703,174,-999,-23.78326,-28.40215,-30.87825,-31.59644,-31.51071,-31.23436,-30.77457,-30.06232,0.482,0.188,"GT045906.00","NH7537.51973","WH03558.41890","2658.6","41.6","M","1","10","0.84",-20.22729,123.7,14.36238,14.28444
"2019-06-03 05:50:00",161845,222100,729.5505,-23.55432,-24.80233,81.96889,3.302,274.2,0,314.2334,221.4218,-83.78676,-18.92923,-20.73521,2.701,214,0.703,174,-999,-23.78358,-28.40244,-30.87846,-31.59668,-31.51096,-31.23463,-30.77484,-30.06258,0.619,0.15,"GT045906.00","NH7537.51973","WH03558.41890","2658.6","41.6","M","1","10","0.84",-20.28378,122.9,14.41805,14.32898
"2019-06-03 06:00:00",161846,222110,730.0291,-23.36552,-24.5346,81.72961,3.381,283.2,0,326.1651,228.7133,-85.18051,-19.02863,-20.48314,2.701,208,0.703,170,-999,-23.78381,-28.40265,-30.87869,-31.59689,-31.51114,-31.23482,-30.79573,-30.06279,0.567,0.188,"GT055907.00","NH7537.51867","WH03558.41177","2663.4","41.6","M","1","13","0.70",-20.22729,125.3,14.45145,14.35124
"2019-06-03 06:10:00",161847,222120,729.7556,-23.34073,-24.45346,81.14852,3.451,276.3,0,337.7663,237.3314,-85.77796,-19.12819,-20.3344,2.698,221,0.703,174,-999,-23.78387,-28.40271,-30.87874,-31.59694,-31.51122,-31.25603,-30.77512,-30.08287,0.53,0.157,"GT055907.00","NH7537.51867","WH03558.41177","2663.4","41.6","M","1","13","0.70",-20.11433,125.9,14.52938,14.44588
"2019-06-03 06:20:00",161848,222130,729.824,-23.34073,-24.39289,80.87505,3.374,274.8,0,349.0339,244.9535,-86.57454,-19.32734,-20.12433,2.699,217,0.703,170,-999,-23.78394,-28.40279,-30.87885,-31.59703,-31.51131,-31.2561,-30.77519,-30.06293,0.588,0.154,"GT055907.00","NH7537.51867","WH03558.41177","2663.4","41.6","M","1","13","0.70",-19.99911,126.1,14.60732,14.51268
"2019-06-03 06:30:00",161849,222140,729.824,-23.34073,-24.31899,80.29396,3.253,277.2,0,359.97,253.2386,-87.86909,-19.22759,-19.95627,2.699,215,0.703,170,-999,-23.7841,-28.40291,-30.87897,-31.59714,-31.51141,-31.25621,-30.79597,-30.06303,0.639,0.099,"GT055907.00","NH7537.51867","WH03558.41177","2663.4","41.6","M","1","13","0.70",-19.94263,127.7,14.68525,14.58505
"2019-06-03 06:40:00",161850,222150,729.8923,-23.40364,-24.39279,80.0205,3.174,268.9,0,370.9074,261.856,-87.17135,-19.72563,-19.78981,2.699,216,0.703,170,-999,-23.78416,-28.40298,-30.87901,-31.59721,-31.51146,-31.25629,-30.79607,-30.06313,0.585,0.154,"GT055907.00","NH7537.51867","WH03558.41177","2663.4","41.6","M","1","13","0.70",-19.88615,127.1,14.75206,14.64629
"2019-06-03 06:50:00",161851,222160,729.8923,-23.44559,-24.38606,79.57613,2.935,271.9,0.014,380.1879,269.1478,-87.86848,-20.02445,-19.57968,2.7,211,0.703,170,-999,-23.76874,-28.40302,-30.87907,-31.59727,-31.51152,-31.23517,-30.79611,-30.06314,0.598,0.147,"GT055907.00","NH7537.51867","WH03558.41177","2663.4","41.6","M","1","13","0.70",-19.85904,128.1,14.81329,14.71865
"2019-06-03 07:00:00",161852,222170,729.8923,-23.131,-24.18475,79.78123,2.828,269,0,388.4741,276.4398,-88.96419,-20.72178,-19.28389,2.698,210,0.703,170,-999,-23.79974,-28.40305,-30.8999,-31.59731,-31.53294,-31.23523,-30.79611,-30.0632,0.585,0.157,"GT065907.00","NH7537.51808","WH03558.41580","2663.2","41.6","M","1","13","0.67",-19.74607,126.3,14.84112,14.71865
"2019-06-03 07:10:00",161853,222180,730.0974,-23.04332,-24.04383,79.09759,3.11,264,0.014,400.7383,286.0522,-89.56187,-20.72177,-19.1788,2.698,202,0.703,170,-999,-23.76878,-28.40308,-30.87912,-31.59731,-31.51158,-31.25638,-30.79614,-30.0632,0.66,0.164,"GT065907.00","NH7537.51808","WH03558.41580","2663.2","41.6","M","1","13","0.67",-19.57889,129.3,14.89123,14.77989
"2019-06-03 07:20:00",161854,222190,729.6855,-22.83362,-23.77541,78.82305,3.229,271.7,0.014,413.3338,295.3331,-90.45848,-20.72177,-18.96867,2.695,216,0.703,170,-999,-23.78426,-28.40308,-30.87912,-31.59731,-31.51158,-31.25638,-30.79614,-30.0632,0.588,0.123,"GT065907.00","NH7537.51808","WH03558.41580","2663.2","41.6","M","1","13","0.67",-19.46819,129.5,14.93019,14.82442
"2019-06-03 07:30:00",161855,222200,729.5469,-22.72688,-23.64791,78.48012,3.13,273.5,0,426.5923,305.9399,-91.65397,-19.82515,-18.81998,2.696,215,0.702,170,-999,-23.78426,-28.40308,-30.87912,-31.59731,-31.51158,-31.25638,-30.79614,-30.0632,0.591,0.126,"GT065907.00","NH7537.51808","WH03558.41580","2663.2","41.6","M","1","13","0.67",-19.35522,127.9,14.95246,14.85782
"2019-06-03 07:40:00",161856,222210,729.8185,-22.5591,-23.51369,78.75244,3.095,267.8,0.02,439.8508,315.8838,-92.25171,-20.92101,-18.4417,2.695,216,0.702,170,-999,-23.78426,-28.40308,-30.87912,-31.59731,-31.51158,-31.25638,-30.79614,-30.0632,0.561,0.13,"GT065907.00","NH7537.51808","WH03558.41580","2663.2","41.6","M","1","13","0.67",-19.21741,128.9,14.97422,14.87402
