"TIMESTAMP","RECORD","MinutesInYear","AirPressure_Avg","Temperature_Avg","Temperature2_Avg","RelativeHumidity_Avg","WindSpeed","WindDirection","WindDirection_SD","ShortwaveRadiationIn_Avg","ShortwaveRadiationOut_Avg","LongwaveRadiationIn_Avg","LongwaveRadiationOut_Avg","TemperatureRadSensor_Avg","SnowHeight","SnowHeightQuality","SurfaceHeight","SurfaceHeightQuality","IceHeight_Avg","TemperatureIce1m_Avg","TemperatureIce2m_Avg","TemperatureIce3m_Avg","TemperatureIce4m_Avg","TemperatureIce5m_Avg","TemperatureIce6m_Avg","TemperatureIce7m_Avg","TemperatureIce10m_Avg","TiltX_Avg","TiltY_Avg","TimeGPS","Latitude","Longitude","Altitude","Giodal","GeoUnit","Quality","NumberSatellites","HDOP","TemperatureLogger_Avg","FanCurrent_Avg","VoltageBatteriesIni","VoltageBatteries"
"TS","RN","","hPa","C","C","%","m/s","Deg","Deg","Vx10^-5","Vx10^-5","Vx10^-5","Vx10^-5","C","m","","m","","mV","C","C","C","C","C","C","C","C","Vx10^-2","Vx10^-2","","","","","","","","","","C","mA","V","V"
"","","Smp","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Smp","Smp"
"2016-05-01 14:30:00",51,176540,724.3578,-20.10127,-19.557,54.09529,1.062,265.1,0,681.7344,518.5814,-81.57403,-23.97481,-12.78403,2.685,190,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.527,-0.945,"","","","","","","","","",-12.60007,137.5,15.52003,15.22546
"2016-05-01 14:40:00",52,176550,724.069,-19.78748,-19.11478,51.7011,0.918,259.2,0,732.3641,559.2839,-101.9666,-28.65012,-11.4196,2.683,192,-999,0,-999,-109.0051,-999,-109.0051,-109.0051,-109.0051,-109.0051,-109.0051,-999,3.492,-0.938,"","","","","","","","","",-12.07592,141.3,15.81315,15.55721
"2016-05-01 14:50:00",53,176560,724.4035,-19.30627,-18.91911,50.23201,0.636,216.8,0,688.3247,531.797,-101.2682,-33.92188,-9.928635,2.683,189,-999,0,-999,-109.0052,-109.0052,-109.0052,-109.0052,-109.0052,-999,-109.0052,-109.0052,3.516,-0.924,"","","","","","","","","",-11.65118,142.3,15.79497,15.53394
"2016-05-01 15:00:00",54,176570,724.4005,-18.63052,-18.02693,49.51466,0.486,208.4,0,689.6068,534.4122,-122.551,-42.57452,-8.413208,2.68,187,-999,0,-999,-109.0056,-109.0056,-109.0056,-109.0056,-109.0056,-109.0056,-999,-999,3.489,-0.924,"","","","","","","","","",-11.09089,141.8,15.80571,15.62786
"2016-05-01 15:10:00",55,176580,724.4678,-18.12836,-17.29009,45.35402,0,0,0,697.2024,539.0331,-126.9235,-48.04394,-6.564072,2.682,191,-999,0,-999,-109.0059,-109.0059,-109.0059,-109.0059,-109.0059,-109.0059,-109.0059,-999,3.482,-0.91,"","","","","","","","","",-10.3973,142,15.9165,15.64438
"2016-05-01 15:20:00",56,176590,724.1946,-18.28976,-17.08226,45.76307,0,0,0,533.7325,420.5667,-103.8441,-52.71781,-5.973541,2.681,191,-999,0,-999,-999,-109.0061,-109.0061,-109.0061,-109.0061,-109.0061,-999,-999,3.475,-0.921,"","","","","","","","","",-9.617855,135.1,15.62766,15.13339
"2016-05-01 15:30:00",57,176600,724.1262,-17.64128,-16.80736,46.75195,0,0,0,490.046,392.7648,-105.0359,-54.10941,-6.141663,2.68,192,-999,0,-999,-109.0063,-109.0063,-109.0063,-999,-109.0063,-109.0063,-109.0063,-999,3.465,-0.89,"","","","","","","","","",-9.141151,134.7,15.61653,14.98342
"2016-05-01 15:40:00",58,176610,724.2497,-17.99397,-16.74026,46.91756,0,0,0,548.6057,447.0243,-106.1281,-58.68377,-4.376007,2.68,192,-999,0,-999,-109.0064,-109.0064,-109.0064,-109.0064,-109.0064,-109.0064,-109.0064,-109.0064,3.437,-0.91,"","","","","","","","","",-8.779675,135.5,15.71517,15.18182
"2016-05-01 15:50:00",59,176620,723.764,-16.82249,-15.92967,47.5281,0,0,0,662.426,531.7275,-109.6083,-60.87138,-3.82869,2.679,191,-999,0,-999,-109.0065,-109.0065,-109.0065,-109.0065,-109.0065,-109.0065,-109.0065,-109.0065,3.409,-0.89,"","","","","","","","","",-8.375267,138.1,15.65328,15.45882
"2016-05-01 16:00:00",60,176630,724.1683,-17.34268,-16.06363,47.04894,0,0,0,602.5345,494.3364,-126.3173,-69.62369,-1.998856,2.676,182,-999,0,-999,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,3.423,-0.883,"","","","","","","","","",-7.882751,135.9,15.73021,15.44104
"2016-05-01 16:10:00",61,176640,723.9537,-15.94101,-15.1052,46.09059,0,0,0,605.8381,494.3322,-139.0477,-75.09369,-0.9258728,2.678,193,-999,0,-999,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,3.412,-0.886,"","","","","","","","","",-7.349567,139,15.81742,15.44528
"2016-05-01 16:20:00",62,176650,724.0864,-17.10699,-15.37252,46.02105,0,0,0,440.0571,366.2731,-154.4622,-81.95547,0.1894379,2.676,178,-999,0,-999,-109.0067,-109.0067,-109.0067,-109.0067,-109.0067,-109.0067,-109.0067,-109.0067,3.385,-0.876,"","","","","","","","","",-6.841236,136.7,15.83908,15.10625
"2016-05-01 16:30:00",63,176660,723.9484,-17.10699,-15.43853,46.02042,0,0,0,554.1733,470.4683,-170.4682,-81.95203,0.6946259,2.677,193,-999,0,-999,-999,-999,-109.0071,-109.0071,-999,-109.0071,-109.0071,-109.0071,3.392,-0.866,"","","","","","","","","",-6.466202,139,15.81671,15.5391
"2016-05-01 16:40:00",64,176670,724.0842,-16.6051,-15.03639,47.3838,0,0,0,533.6423,445.6392,-151.2674,-86.12594,0.8419952,2.677,180,-999,0,-999,-999,-999,-109.0074,-999,-109.0074,-999,-109.0074,-109.0074,3.371,-0.849,"","","","","","","","","",-6.116016,137,15.6723,15.39471
"2016-05-01 16:50:00",65,176680,724.084,-16.95921,-15.17692,45.54292,0,0,0,529.9924,458.2019,-164.4897,-86.02392,0.6733551,2.674,187,-999,0,-999,-109.0077,-109.0077,-999,-999,-999,-109.0077,-109.0077,-109.0077,3.382,-0.852,"","","","","","","","","",-5.765831,139.4,15.77775,15.4169
"2016-05-01 17:00:00",66,176690,724.1521,-16.95644,-15.17687,46.36102,0,0,0,506.497,443.309,-166.3753,-86.61857,0.6943817,2.675,195,-999,0,-999,-999,-999,-999,-999,-999,-999,-109.0079,-999,3.375,-0.852,"","","","","","","","","",-5.569279,138.2,15.73333,15.36137
"2016-05-01 17:10:00",67,176700,723.8777,-17.2059,-15.43833,47.1785,0,0,0,502.2009,446.6214,-165.5791,-81.94423,0.2735443,2.676,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-109.0079,3.395,-0.849,"","","","","","","","","",-5.460835,137.8,15.78329,15.40023
"2016-05-01 17:20:00",68,176710,723.947,-17.185,-15.31089,47.04258,0,0,0,560.0929,498.8896,-157.6227,-82.54061,0.8837433,2.677,184,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.368,-0.856,"","","","","","","","","",-5.43824,137.2,15.79995,15.47795
"2016-05-01 17:30:00",69,176720,724.0133,-15.67961,-14.42005,46.83736,0,0,0,512.7819,453.5639,-166.3733,-89.9987,0.7573242,2.676,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.354,-0.849,"","","","","","","","","",-5.286873,138,15.74998,15.41133
"2016-05-01 17:40:00",70,176730,724.0829,-17.12228,-15.03621,47.38331,0,0,0,448.6,404.2693,-166.5715,-90.09778,1.493805,2.675,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-109.008,3.365,-0.852,"","","","","","","","","",-5.198761,136.4,15.71667,15.21703
"2016-05-01 17:50:00",71,176740,723.9442,-17.85384,-15.63899,49.15496,0,0,0,425.1105,396.6595,-161.7976,-83.43464,-0.1682892,2.676,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-109.008,-109.008,3.368,-0.845,"","","","","","","","","",-5.264278,135,15.6445,15.10599
"2016-05-01 18:00:00",72,176750,723.6735,-17.51944,-15.85331,50.38295,0,0,0,414.1929,396.6592,-171.9407,-83.13616,-0.694046,2.676,192,-999,0,-999,-109.008,-109.008,-109.008,-109.008,-999,-109.008,-109.008,-109.008,3.365,-0.856,"","","","","","","","","",-5.417908,133.9,15.57788,15.11155
"2016-05-01 18:10:00",73,176760,723.947,-18.2509,-16.39582,51.40598,0.386,132.6,0.014,404.9297,399.6365,-165.3771,-75.77713,-2.102829,2.677,193,-999,0,-999,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,-999,-109.0081,-109.0081,3.382,-0.866,"","","","","","","","","",-5.700314,134.8,15.60009,15.08379
"2016-05-01 18:20:00",74,176770,724.0837,-18.27777,-16.75749,54.47409,0.755,110.1,0.014,391.0351,390.7042,-159.2115,-69.51208,-4.057953,2.679,192,-999,0,-999,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,3.392,-0.869,"","","","","","","","","",-6.158943,134.6,15.55568,14.9561
"2016-05-01 18:30:00",75,176780,723.9474,-17.94331,-16.55656,54.67868,0.387,64.04,0,373.8322,379.1254,-159.9076,-70.30764,-4.373154,2.679,192,-999,0,-999,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,-109.0081,3.388,-0.876,"","","","","","","","","",-6.55431,132.3,15.49461,14.784
"2016-05-01 18:40:00",76,176790,724.0839,-18.6331,-17.24002,56.86039,0.544,103.9,0,361.5965,374.4989,-155.0358,-65.9325,-5.508453,2.679,192,-999,0,-999,-109.008,-109.008,-109.008,-109.008,-109.008,-109.008,-109.008,-109.008,3.385,-0.886,"","","","","","","","","",-6.994865,127.5,15.42799,14.65076
"2016-05-01 18:50:00",77,176800,723.8793,-18.95125,-17.70965,58.83755,0.871,134.6,0.02,353.0009,372.1894,-148.5733,-59.2702,-6.979828,2.681,192,-999,0,-999,-109.0079,-109.0079,-109.0079,-109.0079,-109.0079,-109.0079,-109.0079,-109.0079,3.409,-0.879,"","","","","","","","","",-7.570972,126.9,15.35582,14.462
"2016-05-01 19:00:00",78,176810,723.8793,-18.70193,-17.78459,59.04209,0.79,129.1,0,260.382,280.2333,-146.7885,-59.47121,-7.777817,2.682,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.423,-0.879,"","","","","","","","","",-8.217121,117.4,15.3003,13.67367
"2016-05-01 19:10:00",79,176820,723.8201,-19.29361,-18.38784,60.34184,0.923,156.8,0.014,322.5941,355.0189,-144.8047,-56.48975,-8.38736,2.684,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.453,-0.893,"","","","","","","","","",-8.84745,122.9,15.11247,13.94656
"2016-05-01 19:20:00",80,176830,723.7712,-18.87537,-18.19374,60.38536,0.594,165.6,0,283.5589,321.2785,-150.1806,-62.26029,-8.116425,2.685,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.468,-0.897,"","","","","","","","","",-9.434856,116.6,14.82549,13.5988
"2016-05-01 19:30:00",81,176840,723.9158,-19.92249,-18.86367,59.3323,1.009,189.7,0,281.5764,327.8991,-146.8017,-59.07874,-8.956406,2.686,179,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.41,-0.883,"","","","","","","","","",-9.936409,117.8,14.76028,13.52766
"2016-05-01 19:40:00",82,176850,723.7828,-20.38744,-19.41299,58.03812,0.96,196.2,0,264.3721,315.9892,-143.8195,-56.19505,-9.651596,2.689,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-109.0068,-999,3.386,-0.883,"","","","","","","","","",-10.41989,118,14.4444,13.41147
"2016-05-01 19:50:00",83,176860,724.1254,-20.99379,-19.95613,57.15225,0.893,200.1,0.02,248.4932,304.7434,-142.727,-55.00212,-10.26131,2.692,184,-999,0,-999,-109.0067,-109.0067,-109.0067,-109.0067,-999,-109.0067,-109.0067,-109.0067,3.444,-0.87,"","","","","","","","","",-10.90563,114.4,13.97254,13.36724
"2016-05-01 20:00:00",84,176870,723.5803,-21.56349,-20.49843,57.35706,1.01,217.7,0,231.9499,292.1708,-139.1476,-51.6209,-11.35291,2.695,192,-999,0,-999,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,-109.0066,3.451,-0.883,"","","","","","","","","",-11.41848,118.2,13.66161,13.31731
"2016-05-01 20:10:00",85,176880,723.7169,-22.33881,-20.95535,57.28895,0.836,245.6,0,217.0658,280.9282,-135.9669,-49.63238,-12.32228,2.698,192,-999,0,-999,-109.0065,-109.0065,-109.0065,-109.0065,-109.0065,-109.0065,-109.0065,-109.0065,3.458,-0.876,"","","","","","","","","",-12.00588,117,13.51171,13.29513
"2016-05-01 20:20:00",86,176890,723.8533,-22.61612,-21.70635,60.83545,1.163,217,0,205.4915,272.9959,-130.9969,-47.24641,-13.62563,2.7,179,-999,0,-999,-109.0063,-109.0063,-109.0063,-109.0063,-109.0063,-109.0063,-109.0063,-109.0063,3.478,-0.91,"","","","","","","","","",-12.69495,113.6,13.46729,13.26181
"2016-05-01 20:30:00",87,176900,724.0005,-22.47528,-22.31677,69.162,2.861,211.4,0,197.5571,268.0423,-120.6562,-37.49991,-16.27129,2.698,187,-999,0,-999,-109.006,-109.006,-109.006,-109.006,-109.006,-109.006,-109.006,-109.006,3.519,-0.917,"","","","","","","","","",-13.58736,115.4,13.44105,13.25776
"2016-05-01 20:40:00",88,176910,724.0209,-22.79459,-22.71912,72.24319,3.144,214.3,0,182.3406,255.8064,-115.886,-32.62713,-17.59653,2.699,188,-999,0,-999,-109.0056,-109.0056,-109.0056,-109.0056,-109.0056,-109.0056,-109.0056,-999,3.578,-0.948,"","","","","","","","","",-14.59272,110.2,13.42064,13.24313
"2016-05-01 20:50:00",89,176920,723.8911,-23.20149,-23.21691,72.38348,2.719,213.3,0,167.7871,243.5727,-113.3032,-31.23548,-18.18806,2.702,187,-999,0,-999,-999,-109.0054,-109.0054,-109.0054,-109.0054,-109.0054,-109.0054,-109.0054,3.394,-0.901,"","","","","","","","","",-15.62069,114.8,13.39927,13.23261
"2016-05-01 21:00:00",90,176930,723.8348,-23.35179,-23.40592,73.5504,2.076,217.3,0,152.5749,230.6826,-113.907,-32.03323,-18.2345,2.703,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.585,-0.877,"","","","","","","","","",-16.51761,113.6,13.37719,13.22258
"2016-05-01 21:10:00",91,176940,723.9883,-23.56682,-23.68919,73.56051,2.016,208.3,0,138.6819,219.7727,-114.5096,-32.63177,-18.49074,2.704,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.78,-0.798,"","","","","","","","","",-17.27446,109.4,13.3627,13.21876
"2016-05-01 21:20:00",92,176950,723.7941,-23.90363,-23.94553,75.88703,2.454,201.8,0,126.7759,209.1968,-113.8204,-31.83788,-18.99728,2.706,179,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.409,-0.843,"","","","","","","","","",-17.96579,115.2,13.34781,13.21444
"2016-05-01 21:30:00",93,176960,723.799,-24.57932,-24.50216,73.36491,2.238,223,0,114.8653,197.9523,-110.9427,-30.44705,-19.65076,2.709,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.522,-0.867,"","","","","","","","","",-18.61419,115.4,13.3372,13.2039
"2016-05-01 21:40:00",94,176970,723.7322,-24.93712,-24.95168,73.22925,2.315,222.7,0,106.2618,188.3581,-107.2655,-28.65719,-20.47211,2.71,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.549,-0.87,"","","","","","","","","",-19.1903,109.7,13.32633,13.19295
"2016-05-01 21:50:00",95,176980,723.5963,-25.40378,-25.59284,73.09314,2.693,212.9,0,96.33288,178.1,-103.886,-27.06608,-21.29529,2.712,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.44,-0.85,"","","","","","","","","",-19.80256,110.9,13.30972,13.18237
"2016-05-01 22:00:00",96,176990,723.7372,-25.76593,-26.00325,74.529,3.226,210.1,0,84.74865,165.8558,-102.8931,-25.375,-22.03114,2.714,182,-999,0,-999,-109.0024,-999,-999,-999,-999,-999,-109.0024,-999,3.621,-0.952,"","","","","","","","","",-20.42611,112,13.29337,13.17101
"2016-05-01 22:10:00",97,177000,724.0351,-26.18457,-26.45217,75.77267,2.843,210.9,0,74.49141,153.9489,-100.5101,-24.87873,-22.49803,2.716,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-109.002,3.587,-0.935,"","","","","","","","","",-21.03159,108.5,13.28473,13.1628
"2016-05-01 22:20:00",98,177010,723.7699,-26.88181,-26.96587,75.50444,2.779,218.2,0.02,65.55507,143.6914,-98.72321,-24.28273,-22.98418,2.721,183,-999,0,-999,-999,-109.0016,-999,-999,-999,-999,-999,-999,3.379,-0.901,"","","","","","","","","",-21.67773,110.1,13.27467,13.15808
"2016-05-01 22:30:00",99,177020,724.0463,-26.98868,-27.27379,76.80354,2.329,224,0,54.96159,124.4913,-96.93523,-22.98977,-23.61917,2.722,192,-999,0,-999,-999,-109.0013,-109.0013,-109.0013,-999,-109.0013,-109.0013,-109.0013,3.591,-0.874,"","","","","","","","","",-22.18607,109.5,13.26404,13.14174
"2016-05-01 22:40:00",100,177030,723.7123,-26.95567,-27.48025,79.81219,2.322,221.1,0,50.99078,143.7013,-93.05748,-5.673023,-23.82892,2.722,187,-999,0,-999,-109.001,-109.001,-109.001,-109.001,-109.001,-109.001,-109.001,-109.001,-0.42,-0.761,"","","","","","","","","",-22.70343,111.3,13.25352,13.13114
"2016-05-01 22:50:00",101,177040,723.9266,-27.56284,-27.92615,80.63761,2.424,204.8,0,102.6496,109.9344,-97.64012,-21.79733,-23.726,2.726,179,-999,0,-999,-109.0006,-109.0006,-109.0006,-109.0006,-109.0006,-109.0006,-109.0006,-109.0006,-0.034,-0.775,"","","","","","","","","",-23.07169,106.5,13.23794,13.12118
"2016-05-01 23:00:00",102,177050,723.8669,-27.43723,-27.99638,82.48689,2.993,209.5,0,95.36935,104.6414,-93.36549,-22.1967,-24.56694,2.723,187,-999,0,-999,-109.0001,-109.0001,-109.0001,-109.0001,-109.0001,-109.0001,-109.0001,-109.0001,0.092,-0.789,"","","","","","","","","",-23.50999,110.5,13.22155,13.12281
"2016-05-01 23:10:00",103,177060,724.083,-27.34152,-27.99892,84.74795,3.088,219,0,67.88584,74.1777,-90.4819,-20.10709,-25.34698,2.723,190,-999,0,-999,-108.9998,-108.9998,-108.9998,-108.9998,-108.9998,-108.9998,-108.9998,-108.9998,0.055,-0.854,"","","","","","","","","",-23.92117,108.9,13.21247,13.1014
"2016-05-01 23:20:00",104,177070,724.0876,-27.84413,-28.40972,84.88769,3.2,233.8,0,62.91927,69.54235,-86.20353,-17.51942,-26.29703,2.726,187,-999,0,-999,-108.9997,-108.9997,-108.9997,-108.9997,-108.9997,-108.9997,-108.9997,-108.9997,0.044,-0.86,"","","","","","","","","",-24.46565,108.9,13.19072,13.0795
"2016-05-01 23:30:00",105,177080,723.8166,-28.77481,-29.29803,82.84034,3.118,226.9,0,63.58322,71.19996,-86.00629,-16.72345,-26.90727,2.731,182,-999,0,-999,-108.9995,-108.9995,-108.9995,-108.9995,-108.9995,-108.9995,-108.9995,-108.9995,0.075,-0.85,"","","","","","","","","",-24.9898,111.3,13.1853,13.0741
"2016-05-01 23:40:00",106,177090,724.0242,-28.77481,-29.50356,83.11536,3.313,226.3,0.02,56.96297,63.58657,-83.81919,-16.12673,-27.39624,2.73,186,-999,0,-999,-108.9992,-108.9992,-108.9992,-108.9992,-108.9992,-108.9992,-108.9992,-999,0.01,-0.861,"","","","","","","","","",-25.55461,106.3,13.16868,13.0797
"2016-05-01 23:50:00",107,177100,723.9594,-29.07272,-29.77757,83.45914,3.719,219.7,0.02,41.73156,45.04359,-81.23556,-13.93747,-28.13239,2.732,183,-999,0,-999,-108.9987,-108.9987,-999,-108.9987,-108.9987,-108.9987,-999,-999,-0.044,-0.854,"","","","","","","","","",-26.06294,111.7,13.15253,13.06345
"2016-05-02 00:00:00",108,177110,724.1097,-28.93089,-29.81502,84.76617,3.794,230.9,0.02,32.46003,33.78492,-78.65188,-12.64404,-28.68217,2.731,183,-999,0,-999,-999,-108.9982,-999,-108.9982,-108.9982,-999,-999,-999,-0.085,-0.837,"","","","","","","","","",-26.61646,112.3,13.13085,13.03753
"2016-05-02 00:10:00",109,177120,724.1236,-28.79375,-29.92082,85.32217,3.967,212.8,0,37.76161,41.40527,-78.85547,-12.84388,-28.72882,2.73,182,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.109,-0.813,"","","","","","","","","",-27.11123,111.9,13.12225,13.03325
"2016-05-02 00:20:00",110,177130,724.1984,-28.6261,-29.64912,86.48799,4.371,214.1,0,47.70092,53.00103,-80.45316,-14.73647,-28.05777,2.729,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.007,-0.854,"","","","","","","","","",-27.54049,111.1,13.11721,13.04497
"2016-05-02 00:30:00",111,177140,723.9291,-29.1709,-29.99166,84.85113,4.697,224.1,0.02,42.07032,46.37674,-78.8625,-14.43821,-28.3304,2.732,186,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.031,-0.864,"","","","","","","","","",-27.75738,105.5,13.1119,13.03401
"2016-05-02 00:40:00",112,177150,724.0712,-30.16043,-30.7445,82.32693,4.371,215.9,0.014,33.78913,37.10179,-76.57409,-12.34745,-29.29733,2.737,191,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.092,-0.806,"","","","","","","","","",-28.01267,108.3,13.10744,13.01868
"2016-05-02 00:50:00",113,177160,724.0086,-30.49809,-31.29253,81.85252,4.758,211.2,0,39.75207,44.05854,-75.47951,-11.55095,-29.66106,2.74,188,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.017,-0.782,"","","","","","","","","",-28.38319,105.6,13.09716,13.01926
"2016-05-02 01:00:00",114,177170,724.0148,-30.89862,-31.5674,81.10498,4.851,227,0,36.43972,41.0775,-73.09021,-10.854,-29.99655,2.742,191,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.014,-0.823,"","","","","","","","","",-28.64527,109.1,13.08618,13.01954
"2016-05-02 01:10:00",115,177180,724.0849,-31.06618,-31.87533,80.18371,3.699,228.8,0,34.78364,39.42146,-69.70522,-10.15705,-30.58357,2.742,179,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-0.782,"","","","","","","","","",-28.948,108.5,13.08608,13.00871
"2016-05-02 01:20:00",116,177190,724.0957,-30.35895,-31.60476,83.12907,4.093,217.2,0.014,29.81497,33.12775,-67.71416,-9.758804,-30.48628,2.737,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.28,-0.728,"","","","","","","","","",-29.21686,109.7,13.08139,13.00906
"2016-05-02 01:30:00",117,177200,723.9668,-29.87697,-31.06004,86.85877,4.909,223.9,0,32.13588,35.44885,-65.42629,-11.25292,-29.83864,2.736,186,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.027,-0.858,"","","","","","","","","",-29.37274,111.1,13.07684,13.00464
"2016-05-02 01:40:00",118,177210,723.8324,-30.67577,-31.50481,85.28852,4.851,216,0,25.84215,27.16739,-62.14236,-10.45665,-30.25812,2.74,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.178,-0.94,"","","","","","","","","",-29.48796,109.7,13.07175,12.9994
"2016-05-02 01:50:00",119,177220,724.0385,-30.21724,-31.30006,84.94754,5.255,225.4,0,29.48729,31.14387,-58.161,-9.859486,-30.342,2.737,181,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.106,-0.929,"","","","","","","","","",-29.68226,108,13.06632,12.99399
"2016-05-02 02:00:00",120,177230,723.7654,-30.48969,-31.36848,85.22112,5.531,221.9,0,16.89737,17.22869,-54.57674,-9.560889,-30.342,2.739,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01,-0.83,"","","","","","","","","",-29.76134,111.1,13.05523,12.97178
"2016-05-02 02:10:00",121,177240,723.9705,-31.16022,-31.98358,83.7177,4.942,237.9,0,15.24084,24.84919,-52.88426,-8.664652,-31.07846,2.742,178,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.01,-0.806,"","","","","","","","","",-29.99856,107,13.05527,12.97736
"2016-05-02 02:20:00",122,177250,723.6972,-31.49542,-32.3253,83.37603,4.517,230.8,0,14.91005,18.88606,-49.89748,-7.668874,-31.50298,2.744,192,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.12,-0.755,"","","","","","","","","",-30.23804,105.8,13.04971,12.98293
"2016-05-02 02:30:00",123,177260,723.6972,-31.52415,-32.53032,82.86348,4.719,232.9,0,12.59133,22.8632,-49.79959,-7.270741,-31.77818,2.745,187,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.024,-0.861,"","","","","","","","","",-30.47978,113.3,13.04415,12.97737
"2016-05-02 02:40:00",124,177270,723.8339,-31.94321,-32.87203,81.73585,4.68,227.5,0,12.92327,23.19561,-48.20833,-7.271091,-32.0298,2.747,182,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.092,-0.796,"","","","","","","","","",-30.68311,107.4,13.04415,12.96624
"2016-05-02 02:50:00",125,177280,723.7656,-32.21823,-33.14539,80.91576,4.521,220.6,0.014,12.59216,17.23137,-47.71175,-6.872883,-32.26573,2.75,173,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.229,-0.865,"","","","","","","","","",-30.92937,110.6,13.03859,12.97181
"2016-05-02 03:00:00",126,177290,723.6972,-32.5744,-33.41875,80.30069,4.422,230.4,0.02,13.58642,16.23743,-44.72444,-6.474585,-32.64316,2.751,177,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-0.044,-0.943,"","","","","","","","","",-31.26148,109,13.02746,12.94955
"2016-05-02 03:10:00",127,177300,723.5605,-33.1035,-33.89714,79.41225,4.477,229.6,0,17.89442,18.2258,-41.13912,-5.478575,-33.04692,2.753,173,-999,0,-999,-108.9937,-999,-999,-999,-108.9937,-999,-108.9937,-108.9937,0.126,-0.646,"","","","","","","","","",-31.5981,109.2,13.02746,12.96068
"2016-05-02 03:20:00",128,177310,723.638,-33.23193,-34.17303,78.93969,4.533,222.7,0,17.89446,17.2317,-38.15104,-4.781331,-33.31947,2.753,183,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-108.9937,-0.126,-0.824,"","","","","","","","","",-31.93925,106.2,13.02849,12.95057
"2016-05-02 03:30:00",129,177320,723.5217,-33.36038,-34.31536,78.88433,4.307,227.8,0,23.52793,22.86517,-39.84458,-4.88096,-33.46623,2.754,187,-999,0,-999,-108.9937,-108.9937,-999,-108.9937,-999,-999,-108.9937,-108.9937,-0.027,-0.817,"","","","","","","","","",-32.24199,108,13.02459,12.94145
"2016-05-02 03:40:00",130,177330,723.3241,-33.33942,-34.28329,78.82079,4.195,239.9,0,34.13208,33.8007,-39.5458,-5.279414,-33.39336,2.754,187,-999,0,-999,-108.9936,-108.9936,-108.9936,-108.9936,-108.9936,-108.9936,-108.9936,-108.9936,0.014,-0.827,"","","","","","","","","",-32.54925,109.6,13.02563,12.94227
