t0,t1,variable,flag,comment,URL_graphic
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature1,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature2,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature3,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature4,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature5,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature6,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature7,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature8,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature9,UNKNOWN,Manually flagged by bav,
2005-04-15 00:00:00,2005-05-28 00:00:00,IceTemperature10,UNKNOWN,Manually flagged by bav,
