t0,t1,variable,flag,comment,URL_graphic
2015-07-20 00:00:00,2015-12-20 00:00:00,SnowHeight1m,UNKNOWN,Manually flagged by bav,
2015-01-01 00:00:00,2015-12-20 00:00:00,AirTemperature1C,UNKNOWN,Manually flagged by bav,
2014-01-01 00:00:00,2018-12-20 00:00:00,RelativeHumidity1Perc,UNKNOWN,Manually flagged by bav,
2014-01-01 00:00:00,2018-12-20 00:00:00,RelativeHumidity2Perc,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature1,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature2,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature3,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature4,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature5,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature6,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature7,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature8,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature9,UNKNOWN,Manually flagged by bav,
2011-12-01 00:00:00,2019-01-01 00:00:00,IceTemperature10,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature1,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature2,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature3,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature4,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature5,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature6,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature7,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature8,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature9,UNKNOWN,Manually flagged by bav,
1998-04-10 00:00:00,1998-04-20 00:00:00,IceTemperature10,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature1,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature2,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature3,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature4,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature5,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature6,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature7,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature8,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature9,UNKNOWN,Manually flagged by bav,
2001-05-24 00:00:00,2001-06-20 00:00:00,IceTemperature10,UNKNOWN,Manually flagged by bav,
