t0,t1,variable,flag,comment,URL_graphic
2013-01-25 11:00:00,2013-06-21 12:00:00,ShortwaveRadiationUpWm2,UNKNOWN,Manually flagged by bav,
2013-01-25 11:00:00,2013-06-21 12:00:00,ShortwaveRadiationDownWm2,UNKNOWN,Manually flagged by bav,
2015-01-25 11:00:00,2015-07-21 12:00:00,ShortwaveRadiationUpWm2,UNKNOWN,Manually flagged by bav,
2015-01-25 11:00:00,2015-07-21 12:00:00,ShortwaveRadiationDownWm2,UNKNOWN,Manually flagged by bav,
2019-04-01 00:00:00,2019-07-31 00:00:00,LongwaveRadiationDownWm2,UNKNOWN,Manually flagged by bav,
2010-06-01 00:00:00,2010-07-01 00:00:00,SnowHeight1m,UNKNOWN,Manually flagged by bav,
2009-04-01 00:00:00,2009-12-31 00:00:00,SnowHeight1m,UNKNOWN,Manually flagged by bav,
2011-07-01 00:00:00,2011-07-31 00:00:00,SnowHeight2m,UNKNOWN,Manually flagged by bav,
2014-11-20 00:00:00,2015-08-10 00:00:00,SnowHeight2m,UNKNOWN,Manually flagged by bav,
