t0,t1,variable,flag,comment,URL_graphic
2004-06-15 01:00:00,2004-08-25 13:59:00,ShortwaveRadiationUpWm2,UNKNOWN,Manually flagged by bav,
2004-06-15 01:00:00,2004-08-25 13:59:00,ShortwaveRadiationDownWm2,UNKNOWN,Manually flagged by bav,
2011-05-26 09:00:00,2013-12-28 19:59:00,AirPressurehPa,UNKNOWN,Manually flagged by bav,
2010-05-21 07:00:02,2010-09-25 06:00:00,AirPressurehPa,UNKNOWN,Manually flagged by bav,
1996-09-14 22:00:00,1996-10-10 00:00:00,AirTemperature4C,UNKNOWN,Manually flagged by bav,
2009-05-19 21:00:00,2009-07-19 19:59:00,AirTemperature4C,UNKNOWN,Manually flagged by bav,
2010-02-09 12:00:00,2010-05-02 18:00:00,RelativeHumidity1Perc,UNKNOWN,Manually flagged by bav,
2010-02-09 12:00:00,2010-05-02 18:00:00,RelativeHumidity2Perc,UNKNOWN,Manually flagged by bav,
2012-11-06 22:00:00,2013-08-14 00:00:00,RelativeHumidity2Perc,UNKNOWN,Manually flagged by bav,
2013-10-27 07:59:57,2014-05-20 13:00:02,RelativeHumidity2Perc,UNKNOWN,Manually flagged by bav,
2013-06-13 01:00:00,2014-10-26 10:00:00,AirPressurehPa,UNKNOWN,Manually flagged by bav,
2002-01-14 10:00:00,2003-04-29 07:59:00,AirPressurehPa,UNKNOWN,Manually flagged by bav,
1999-04-19 21:00:00,1999-10-17 13:59:57,RelativeHumidity1Perc,UNKNOWN,Manually flagged by bav,
2012-02-11 04:59:00,2012-11-06 13:00:00,RelativeHumidity2Perc,UNKNOWN,Manually flagged by bav,
2012-05-07 18:00:00,2012-05-12 15:00:00,ShortwaveRadiationDownWm2,UNKNOWN,Manually flagged by bav,
2004-05-09 15:00:00,2005-06-10 15:00:00,ShortwaveRadiationDownWm2,UNKNOWN,Manually flagged by bav,
2004-05-09 15:00:00,2005-06-10 15:00:00,ShortwaveRadiationUpWm2,UNKNOWN,Manually flagged by bav,
2016-01-01 00:00:00,2018-01-01 00:00:00,WindSpeed2ms,UNKNOWN,Manually flagged by bav,
2016-01-01 00:00:00,2018-01-01 00:00:00,RelativeHumidity2Perc,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature1,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature2,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature3,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature4,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature5,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature6,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature7,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature8,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature9,UNKNOWN,Manually flagged by bav,
2010-01-01 00:00:00,2019-01-01 00:00:00,IceTemperature10,UNKNOWN,Manually flagged by bav,
2001-03-10 00:00:00,2001-04-20 00:00:00,IceTemperature5,UNKNOWN,Manually flagged by bav,
1999-12-01 00:00:00,1999-12-10 00:00:00,IceTemperature9,UNKNOWN,Manually flagged by bav,
2000-05-01 00:00:00,2001-04-17 13:00:00,IceTemperature9,UNKNOWN,Manually flagged by bav,
2000-05-01 00:00:00,2001-04-17 13:00:00,IceTemperature10,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature1,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature2,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature3,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature4,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature5,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature6,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature7,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature8,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature9,UNKNOWN,Manually flagged by bav,
2000-05-12 00:00:00,2000-05-18 00:00:00,IceTemperature10,UNKNOWN,Manually flagged by bav,
